customer_id,age,annual_income_gbp,employment_status,employment_length_years,loan_type,loan_amount_gbp,loan_term_months,interest_rate_pct,credit_score,outstanding_balance_gbp,days_past_due,previous_defaults,default_flag,loan_to_income_ratio,dpd_bucket,risk_bucket,pd_score,ai_risk_bucket
100332,39,32600.0,Employed,3.5,Mortgage,10900,12,10.07,795.0,8300,0,0,0,0.3343558282208588,Current,Low Risk,0.030746008674492006,Low Risk
100333,31,76500.0,Contract,6.6,Mortgage,5100,48,8.69,703.0,12500,10,2,0,0.0666666666666666,Current,High Risk,0.03891019909467993,Low Risk
100334,48,39100.0,Employed,15.9,Unsecured Personal Loan,11400,24,8.68,523.0,24600,0,0,0,0.2915601023017902,Current,Medium Risk,0.07817215450606231,Low Risk
100335,37,30700.0,Employed,1.2,Mortgage,10900,24,6.22,717.0,15800,30,2,0,0.3550488599348534,30-59 DPD,High Risk,0.13470692304835197,Low Risk
100336,30,26700.0,Employed,10.9,Unsecured Personal Loan,23800,24,8.85,764.0,6000,0,2,0,0.8913857677902621,Current,High Risk,0.10838719970746048,Low Risk
100337,35,,Contract,13.6,Unsecured Personal Loan,17600,24,6.71,674.0,22600,0,1,0,,Current,High Risk,0.05771853039841352,Low Risk
100338,42,29900.0,Employed,12.4,Mortgage,6600,24,9.17,820.0,8000,0,0,0,0.2207357859531772,Current,Low Risk,0.024952505515363276,Low Risk
100339,32,39500.0,Employed,5.0,Unsecured Personal Loan,14800,36,1.79,749.0,4200,0,0,0,0.3746835443037974,Current,Low Risk,0.019005559787525654,Low Risk
100340,30,,Contract,5.0,Unsecured Personal Loan,20000,36,6.2,725.0,8800,30,0,0,,30-59 DPD,Medium Risk,0.050706635248459496,Low Risk
100341,40,,Contract,2.6,Unsecured Personal Loan,33400,60,12.67,767.0,27100,0,0,0,,Current,Low Risk,0.033134300685682655,Low Risk
100342,40,,Employed,7.0,Unsecured Personal Loan,22800,12,5.2,707.0,11100,0,1,1,,Current,High Risk,0.0652944879606866,Low Risk
100343,33,65900.0,Self-Employed,3.8,Auto Loan,21100,12,5.69,,10000,0,0,1,0.3201820940819423,Current,Low Risk,0.023595562084069877,Low Risk
100344,33,58400.0,Unemployed,5.7,Auto Loan,13900,12,6.16,640.0,31100,10,0,0,0.2380136986301369,Current,Medium Risk,0.02633503225850605,Low Risk
100345,40,17300.0,Self-Employed,2.8,Unsecured Personal Loan,16900,36,3.86,776.0,3600,0,1,0,0.976878612716763,Current,High Risk,0.04340142349801195,Low Risk
100346,24,10100.0,Employed,6.6,Auto Loan,28300,12,0.88,615.0,4000,0,0,0,2.801980198019802,Current,Medium Risk,0.06460500599035968,Low Risk
100347,24,57900.0,Contract,8.7,Mortgage,6000,48,6.81,662.0,3200,60,0,0,0.1036269430051813,60-89 DPD,Medium Risk,0.07509701209125272,Low Risk
100348,31,18300.0,Employed,0.8,Mortgage,10800,36,7.91,596.0,12800,0,0,0,0.5901639344262295,Current,Medium Risk,0.060572301766034994,Low Risk
100349,36,32500.0,Employed,8.9,Unsecured Personal Loan,8400,36,7.34,823.0,11100,10,0,0,0.2584615384615384,Current,Low Risk,0.02404032872914078,Low Risk
100350,41,20200.0,Employed,3.9,Mortgage,16800,36,7.07,815.0,29100,10,0,0,0.8316831683168316,Current,Low Risk,0.02653534112001907,Low Risk
100351,53,14800.0,Employed,9.3,Auto Loan,27900,24,7.63,609.0,11700,0,1,0,1.8851351351351353,Current,High Risk,0.1639347548233337,Low Risk
100352,47,47600.0,Employed,2.8,Unsecured Personal Loan,9300,24,10.57,692.0,7500,60,0,0,0.1953781512605042,60-89 DPD,Medium Risk,0.14338941732868338,Low Risk
100353,36,53100.0,Unemployed,2.4,Unsecured Personal Loan,3200,24,6.93,626.0,9900,10,2,0,0.0602636534839924,Current,High Risk,0.08424949622115913,Low Risk
100354,38,27200.0,Employed,12.3,Unsecured Personal Loan,10400,36,5.78,729.0,10700,0,0,0,0.3823529411764705,Current,Low Risk,0.03156328206777628,Low Risk
100355,28,9900.0,Employed,1.4,Auto Loan,23100,24,6.66,721.0,3100,0,0,0,2.333333333333333,Current,Low Risk,0.05380272059917015,Low Risk
100356,38,27600.0,Employed,9.3,Unsecured Personal Loan,18400,12,9.24,745.0,66000,10,0,0,0.6666666666666666,Current,Low Risk,0.03345824940764957,Low Risk
100357,35,44200.0,Employed,3.3,Auto Loan,17300,60,11.74,707.0,14200,0,0,0,0.3914027149321266,Current,Low Risk,0.03307750696315206,Low Risk
100358,41,17300.0,Retired,3.6,Unsecured Personal Loan,11300,12,5.62,915.0,11500,30,0,0,0.653179190751445,30-59 DPD,Medium Risk,0.028035146397789007,Low Risk
100359,30,39800.0,Employed,1.8,Mortgage,6200,48,7.8,598.0,15200,0,0,0,0.1557788944723618,Current,Medium Risk,0.03544091791341122,Low Risk
100360,43,36000.0,Employed,,Unsecured Personal Loan,18200,48,8.52,543.0,16300,0,0,1,0.5055555555555555,Current,Medium Risk,0.07024374505830447,Low Risk
100361,53,48500.0,Employed,2.0,Mortgage,8100,24,4.52,649.0,9000,0,0,0,0.1670103092783505,Current,Medium Risk,0.027812349659866526,Low Risk
100362,37,38600.0,Employed,0.2,Mortgage,49500,12,7.56,555.0,6400,0,0,0,1.2823834196891193,Current,Medium Risk,0.12350345718308142,Low Risk
100363,42,22300.0,Employed,1.6,Unsecured Personal Loan,18800,12,3.1,561.0,15100,0,0,0,0.84304932735426,Current,Medium Risk,0.06997442506119375,Low Risk
100364,45,66100.0,Unemployed,0.0,Unsecured Personal Loan,9400,36,2.19,600.0,13000,30,1,0,0.1422087745839636,30-59 DPD,High Risk,0.06004614052467627,Low Risk
100365,34,33500.0,Retired,19.2,Unsecured Personal Loan,9300,36,8.6,606.0,5600,10,2,0,0.2776119402985074,Current,High Risk,0.16543097219372116,Low Risk
100366,40,35800.0,Employed,16.9,Mortgage,12600,48,6.35,604.0,26700,10,0,0,0.3519553072625698,Current,Medium Risk,0.04750319915252986,Low Risk
100367,38,22800.0,Self-Employed,2.5,Auto Loan,11600,60,8.11,721.0,12200,0,0,0,0.5087719298245614,Current,Low Risk,0.028580417205775362,Low Risk
100368,39,29100.0,Unemployed,6.5,Unsecured Personal Loan,26100,36,7.45,640.0,16500,30,2,0,0.8969072164948453,30-59 DPD,High Risk,0.22447018751597064,Medium Risk
100369,30,23300.0,Contract,2.1,Unsecured Personal Loan,14900,24,4.57,666.0,26200,0,0,0,0.6394849785407725,Current,Low Risk,0.03292665919444498,Low Risk
100370,38,33300.0,Employed,5.6,Unsecured Personal Loan,8600,24,7.36,752.0,10000,30,3,0,0.2582582582582582,30-59 DPD,High Risk,0.19101362816522624,Low Risk
100371,43,85500.0,Employed,8.2,Mortgage,41500,48,3.8,619.0,12400,0,0,0,0.4853801169590643,Current,Medium Risk,0.02447902793326037,Low Risk
100372,53,18300.0,Employed,14.7,Auto Loan,13800,24,11.67,659.0,17400,60,1,1,0.7540983606557377,60-89 DPD,High Risk,0.39236254910317503,Medium Risk
100373,48,16200.0,Unemployed,2.6,Mortgage,21200,12,3.43,709.0,6000,10,0,0,1.308641975308642,Current,Low Risk,0.0506796925662714,Low Risk
100374,60,,Contract,7.6,Unsecured Personal Loan,9300,48,6.91,525.0,10300,0,2,0,,Current,High Risk,0.15184973521651068,Low Risk
100375,30,32700.0,Employed,1.5,Unsecured Personal Loan,16600,36,4.37,489.0,10800,0,0,0,0.5076452599388379,Current,Medium Risk,0.07384290812141558,Low Risk
100376,47,26000.0,Employed,23.2,Mortgage,16100,60,9.21,708.0,5100,0,0,0,0.6192307692307693,Current,Low Risk,0.047669208796898524,Low Risk
100377,40,61100.0,Contract,0.1,Unsecured Personal Loan,4300,36,6.51,719.0,50100,0,0,0,0.0703764320785597,Current,Low Risk,0.009635244086575102,Low Risk
100378,60,26800.0,Contract,4.6,Mortgage,44800,12,5.94,845.0,3700,0,0,0,1.671641791044776,Current,Low Risk,0.037336507309479745,Low Risk
100379,30,90500.0,Retired,5.4,Unsecured Personal Loan,29000,60,10.06,693.0,4000,0,1,0,0.3204419889502762,Current,High Risk,0.03040006573055252,Low Risk
100380,30,51000.0,Unemployed,5.8,Unsecured Personal Loan,10500,24,7.59,746.0,24800,0,0,0,0.2058823529411764,Current,Low Risk,0.016389582867392817,Low Risk
100381,32,28500.0,Employed,0.6,Auto Loan,6900,24,9.05,,16300,60,2,1,0.2421052631578947,60-89 DPD,High Risk,0.31740861903182166,Medium Risk
100382,18,106800.0,Self-Employed,13.9,Mortgage,16500,36,4.56,704.0,4800,0,0,0,0.1544943820224719,Current,Low Risk,0.007854850597086589,Low Risk
100383,33,26800.0,Self-Employed,1.0,Mortgage,14100,12,3.29,813.0,15100,30,1,0,0.5261194029850746,30-59 DPD,High Risk,0.05261338233581055,Low Risk
100384,30,52600.0,Employed,4.9,Unsecured Personal Loan,16500,36,7.82,510.0,27700,10,0,0,0.3136882129277566,Current,Medium Risk,0.06551355727163402,Low Risk
100385,40,,Employed,1.3,Unsecured Personal Loan,15000,12,6.54,713.0,9700,0,3,1,,Current,High Risk,0.12940170768610415,Low Risk
100386,41,69600.0,Unemployed,1.8,Auto Loan,18100,36,9.38,851.0,61000,0,2,0,0.2600574712643678,Current,High Risk,0.014721512477621693,Low Risk
100387,57,79300.0,Employed,,Auto Loan,31800,24,7.26,703.0,3000,10,0,0,0.4010088272383354,Current,Low Risk,0.035272539898181285,Low Risk
100388,48,36900.0,Unemployed,2.7,Auto Loan,18800,48,8.12,812.0,16100,90,1,0,0.5094850948509485,90+ DPD,High Risk,0.18610499600917502,Low Risk
100389,32,24900.0,Self-Employed,0.9,Unsecured Personal Loan,7100,48,2.63,630.0,22400,0,1,0,0.2851405622489959,Current,High Risk,0.04301947872523399,Low Risk
100390,29,45700.0,Retired,0.9,Mortgage,30300,24,13.17,677.0,18500,30,0,0,0.6630196936542669,30-59 DPD,Medium Risk,0.092557896506216,Low Risk
100391,43,25900.0,Employed,2.7,Auto Loan,35800,24,7.01,683.0,8600,60,0,0,1.3822393822393821,60-89 DPD,Medium Risk,0.22310447844206205,Medium Risk
100392,25,99400.0,Employed,7.1,Mortgage,88500,24,9.59,503.0,8100,10,0,1,0.8903420523138832,Current,Medium Risk,0.14843574836248152,Low Risk
100393,56,,Self-Employed,11.4,Auto Loan,6800,24,4.99,587.0,13500,60,1,0,,60-89 DPD,High Risk,0.25099580472313143,Medium Risk
100394,50,30300.0,Employed,0.4,Unsecured Personal Loan,15500,48,8.42,592.0,17500,0,0,1,0.5115511551155115,Current,Medium Risk,0.05857763216326583,Low Risk
100395,33,39800.0,Unemployed,2.5,Mortgage,3800,48,3.59,746.0,15100,90,0,0,0.0954773869346733,90+ DPD,High Risk,0.09049275176676216,Low Risk
100396,21,18500.0,Unemployed,0.5,Auto Loan,18600,24,8.86,750.0,20500,10,0,0,1.0054054054054054,Current,Low Risk,0.03937222873898188,Low Risk
100397,52,22300.0,Employed,0.1,Mortgage,9600,24,6.43,706.0,4900,0,0,0,0.4304932735426008,Current,Low Risk,0.04194655620084881,Low Risk
100398,37,66200.0,Employed,5.4,Mortgage,42400,12,7.59,746.0,8400,60,1,0,0.6404833836858006,60-89 DPD,High Risk,0.19526408506609047,Low Risk
100399,50,26100.0,Employed,4.6,Auto Loan,8400,36,9.59,,5100,0,3,0,0.3218390804597701,Current,High Risk,0.17912210702123052,Low Risk
100400,22,21500.0,Employed,0.9,Auto Loan,4800,12,3.8,776.0,7600,0,0,0,0.2232558139534883,Current,Low Risk,0.021729150868217428,Low Risk
100401,32,47500.0,Contract,1.3,Unsecured Personal Loan,10100,60,5.45,681.0,20100,0,0,0,0.2126315789473684,Current,Low Risk,0.017162152269327872,Low Risk
100402,38,65700.0,Contract,0.1,Unsecured Personal Loan,4100,48,8.87,,10700,0,0,0,0.0624048706240487,Current,Low Risk,0.01788573961822961,Low Risk
100403,38,52000.0,Self-Employed,9.0,Unsecured Personal Loan,21000,24,13.79,,61400,0,0,0,0.4038461538461538,Current,Low Risk,0.03086496185149308,Low Risk
100404,33,59800.0,Unemployed,18.4,Unsecured Personal Loan,3900,36,7.09,735.0,11300,30,0,0,0.0652173913043478,30-59 DPD,Medium Risk,0.02799741490624351,Low Risk
100405,44,24900.0,Employed,0.7,Unsecured Personal Loan,13600,60,9.27,646.0,10300,0,0,0,0.5461847389558232,Current,Medium Risk,0.04969054120685579,Low Risk
100406,27,17800.0,Contract,1.3,Unsecured Personal Loan,3800,36,7.18,758.0,10700,0,0,0,0.2134831460674157,Current,Low Risk,0.02489250747373548,Low Risk
100407,37,76900.0,Self-Employed,10.1,Unsecured Personal Loan,11000,24,13.33,589.0,6300,0,0,0,0.1430429128738621,Current,Medium Risk,0.042372682138294517,Low Risk
100408,39,30900.0,Unemployed,13.0,Unsecured Personal Loan,35800,24,2.26,592.0,9500,0,1,1,1.1585760517799353,Current,High Risk,0.10317571426474133,Low Risk
100409,43,32000.0,Contract,2.7,Unsecured Personal Loan,16600,48,7.78,735.0,21800,10,0,0,0.51875,Current,Low Risk,0.03192762574757438,Low Risk
100410,45,70600.0,Employed,0.3,Unsecured Personal Loan,8000,36,2.62,673.0,10700,20,1,0,0.1133144475920679,Current,High Risk,0.03771025519385244,Low Risk
100411,27,48000.0,Contract,0.2,Auto Loan,13100,36,-0.02,644.0,5700,60,0,0,0.2729166666666666,60-89 DPD,Medium Risk,0.06984929615906993,Low Risk
100412,23,45600.0,Employed,4.3,Auto Loan,13500,48,8.39,751.0,5200,0,0,0,0.2960526315789473,Current,Low Risk,0.02196733622881289,Low Risk
100413,51,107200.0,Employed,2.5,Unsecured Personal Loan,17700,48,7.92,631.0,7200,0,1,0,0.1651119402985074,Current,High Risk,0.02773919986555233,Low Risk
100414,41,26300.0,Employed,0.1,Auto Loan,5900,60,6.65,664.0,10400,60,0,0,0.2243346007604562,60-89 DPD,Medium Risk,0.11989703014755974,Low Risk
100415,31,57800.0,Retired,4.4,Mortgage,19100,12,7.18,,22800,20,0,0,0.3304498269896193,Current,Low Risk,0.03800459996723972,Low Risk
100416,54,37400.0,Contract,0.1,Unsecured Personal Loan,2600,36,16.79,803.0,3900,0,0,0,0.0695187165775401,Current,Low Risk,0.03384497425186151,Low Risk
100417,39,41500.0,Unemployed,7.7,Auto Loan,9200,48,6.73,806.0,7900,10,0,0,0.2216867469879518,Current,Low Risk,0.017282612082314564,Low Risk
100418,50,78000.0,Unemployed,1.8,Mortgage,10000,48,9.03,,10900,60,1,0,0.1282051282051282,60-89 DPD,High Risk,0.10372439276343043,Low Risk
100419,39,,Self-Employed,0.2,Mortgage,19500,36,5.55,778.0,2700,10,0,0,,Current,Low Risk,0.02600681930594269,Low Risk
100420,59,47500.0,Contract,4.4,Unsecured Personal Loan,13500,24,8.39,604.0,5500,0,0,0,0.2842105263157894,Current,Medium Risk,0.05142105873760162,Low Risk
100421,56,62100.0,Employed,2.5,Auto Loan,5700,48,6.79,607.0,6100,10,0,0,0.0917874396135265,Current,Medium Risk,0.03450540237753542,Low Risk
100422,36,30300.0,Employed,18.2,Unsecured Personal Loan,7400,48,6.27,492.0,5700,0,0,0,0.2442244224422442,Current,Medium Risk,0.08259742258530639,Low Risk
100423,48,23900.0,Employed,3.9,Auto Loan,15100,12,12.96,814.0,11300,0,3,0,0.6317991631799162,Current,High Risk,0.1527567782576257,Low Risk
100424,44,21500.0,Unemployed,1.6,Mortgage,12700,36,11.03,611.0,8800,0,1,1,0.5906976744186045,Current,High Risk,0.11245999431096047,Low Risk
100425,52,,Unemployed,6.2,Auto Loan,9400,24,7.91,670.0,6700,0,0,0,,Current,Low Risk,0.03799858275353217,Low Risk
100426,28,101500.0,Employed,1.6,Mortgage,10000,24,0.59,607.0,13400,0,0,0,0.0985221674876847,Current,Medium Risk,0.009146734340829894,Low Risk
100427,45,20900.0,Employed,11.7,Unsecured Personal Loan,20300,12,6.42,736.0,33100,0,0,0,0.971291866028708,Current,Low Risk,0.03936960973675855,Low Risk
100428,49,32500.0,Contract,2.3,Mortgage,9800,36,15.61,650.0,31200,10,0,0,0.3015384615384615,Current,Low Risk,0.06745333016756652,Low Risk
100429,20,31600.0,Employed,4.0,Auto Loan,12700,36,6.81,576.0,2600,20,1,0,0.4018987341772151,Current,High Risk,0.14441535442898581,Low Risk
100430,26,42300.0,Unemployed,0.3,Unsecured Personal Loan,49100,36,10.81,715.0,14800,120,0,0,1.160756501182033,90+ DPD,High Risk,0.4749998905698677,High Risk
100431,18,54600.0,Retired,2.8,Auto Loan,5700,36,11.83,565.0,8700,0,0,0,0.1043956043956043,Current,Medium Risk,0.041922114158326064,Low Risk
100432,35,55800.0,Employed,8.9,Unsecured Personal Loan,4400,48,8.16,613.0,11000,0,1,0,0.078853046594982,Current,High Risk,0.05251755615039973,Low Risk
100433,45,27100.0,Employed,8.2,Unsecured Personal Loan,21400,24,4.97,511.0,7500,60,0,1,0.7896678966789668,60-89 DPD,Medium Risk,0.3266067894518696,Medium Risk
100434,53,33400.0,Unemployed,1.3,Mortgage,8900,12,0.19,566.0,10700,0,0,0,0.2664670658682634,Current,Medium Risk,0.03599476140885506,Low Risk
100435,39,41800.0,Contract,,Unsecured Personal Loan,11000,48,9.55,694.0,11000,10,0,0,0.2631578947368421,Current,Low Risk,0.03731740199521024,Low Risk
100436,54,32100.0,Employed,8.5,Auto Loan,8400,24,5.06,523.0,6600,20,2,0,0.2616822429906542,Current,High Risk,0.25703381998781266,Medium Risk
100437,24,81100.0,Retired,13.3,Unsecured Personal Loan,11400,60,8.03,562.0,5300,0,1,1,0.1405672009864364,Current,High Risk,0.04207180357499903,Low Risk
100438,21,46400.0,Employed,0.5,Unsecured Personal Loan,34900,48,3.75,680.0,7200,30,0,0,0.7521551724137931,30-59 DPD,Medium Risk,0.05763004661236301,Low Risk
100439,37,52400.0,Employed,3.0,Mortgage,21600,36,6.7,,11700,20,0,0,0.4122137404580152,Current,Low Risk,0.04640169310010759,Low Risk
100440,42,50600.0,Unemployed,2.1,Unsecured Personal Loan,22400,60,7.6,839.0,15100,0,2,0,0.4426877470355731,Current,High Risk,0.0300868456050125,Low Risk
100441,38,65300.0,Contract,10.2,Auto Loan,5700,12,8.31,827.0,18000,0,0,0,0.0872894333843797,Current,Low Risk,0.010460326984169361,Low Risk
100442,18,39800.0,Employed,0.4,Auto Loan,6700,24,4.16,611.0,7000,0,0,0,0.1683417085427135,Current,Medium Risk,0.031529181299866794,Low Risk
100443,37,19000.0,Contract,1.2,Auto Loan,2400,36,11.09,725.0,12100,0,3,0,0.1263157894736842,Current,High Risk,0.12913310522814897,Low Risk
100444,25,44300.0,Self-Employed,7.0,Mortgage,8200,24,5.71,740.0,19400,0,1,0,0.1851015801354401,Current,High Risk,0.026898270014057746,Low Risk
100445,45,26200.0,Employed,0.3,Auto Loan,23700,60,2.48,632.0,22400,0,0,0,0.9045801526717556,Current,Medium Risk,0.032646518559882,Low Risk
100446,42,27900.0,Employed,3.4,Unsecured Personal Loan,18200,12,7.17,560.0,9500,0,0,0,0.6523297491039426,Current,Medium Risk,0.08957697796611522,Low Risk
100447,29,48700.0,Contract,2.9,Mortgage,11700,36,7.6,679.0,8500,60,0,0,0.2402464065708418,60-89 DPD,Medium Risk,0.09368692638659294,Low Risk
100448,33,67400.0,Employed,2.0,Unsecured Personal Loan,13200,36,7.98,666.0,11300,0,0,0,0.1958456973293768,Current,Low Risk,0.024171799587538786,Low Risk
100449,27,36700.0,Employed,2.5,Auto Loan,8800,36,11.59,645.0,4400,0,2,1,0.2397820163487738,Current,High Risk,0.12499136076662845,Low Risk
100450,37,,Employed,3.8,Mortgage,15100,24,6.79,715.0,8600,0,0,0,,Current,Low Risk,0.03239793183718146,Low Risk
100451,48,85100.0,Contract,0.9,Auto Loan,21200,24,7.14,620.0,16700,0,1,0,0.2491186839012925,Current,High Risk,0.03738703512253576,Low Risk
100452,28,41000.0,Self-Employed,4.2,Mortgage,5100,48,4.19,588.0,15500,0,0,0,0.124390243902439,Current,Medium Risk,0.025013051206536588,Low Risk
100453,43,133400.0,Unemployed,8.2,Auto Loan,16000,24,9.96,689.0,8200,0,0,0,0.1199400299850074,Current,Low Risk,0.008631498130647829,Low Risk
100454,33,48200.0,Employed,7.1,Mortgage,23400,48,8.05,711.0,11500,0,0,0,0.4854771784232365,Current,Low Risk,0.02914935532694188,Low Risk
100455,30,15100.0,Self-Employed,0.8,Mortgage,10400,36,6.24,586.0,5600,20,1,0,0.6887417218543046,Current,High Risk,0.1455581080013429,Low Risk
100456,37,52900.0,Self-Employed,0.8,Unsecured Personal Loan,20300,48,1.79,754.0,16200,120,0,0,0.383742911153119,90+ DPD,High Risk,0.16496506795039956,Low Risk
100457,28,43900.0,Contract,1.6,Unsecured Personal Loan,72300,48,11.83,538.0,9400,0,0,0,1.6469248291571754,Current,Medium Risk,0.16650748185178446,Low Risk
100458,32,69200.0,Contract,2.2,Unsecured Personal Loan,12500,24,3.82,634.0,8200,0,0,0,0.180635838150289,Current,Medium Risk,0.0187403941098452,Low Risk
100459,26,50800.0,Employed,2.6,Auto Loan,16900,36,5.73,659.0,7700,0,0,0,0.3326771653543307,Current,Low Risk,0.028989775698613843,Low Risk
100460,58,33900.0,Self-Employed,5.7,Unsecured Personal Loan,8600,48,8.58,629.0,9500,10,0,0,0.2536873156342182,Current,Medium Risk,0.054767068056998214,Low Risk
100461,38,19700.0,Employed,0.3,Unsecured Personal Loan,14900,36,3.91,635.0,7200,0,0,0,0.7563451776649746,Current,Medium Risk,0.04677156510315138,Low Risk
100462,31,32700.0,Employed,0.2,Unsecured Personal Loan,17600,60,3.02,,15700,60,0,0,0.5382262996941896,60-89 DPD,Medium Risk,0.09236136053179929,Low Risk
100463,40,23700.0,Employed,2.5,Mortgage,15000,36,1.13,612.0,7500,0,0,0,0.6329113924050632,Current,Medium Risk,0.03908042475949354,Low Risk
100464,37,27200.0,Employed,6.0,Auto Loan,7200,12,9.66,875.0,30200,0,0,0,0.2647058823529411,Current,Low Risk,0.016961403267418473,Low Risk
100465,36,48700.0,Employed,1.1,Unsecured Personal Loan,15100,24,5.86,715.0,27600,0,0,0,0.3100616016427104,Current,Low Risk,0.021389433915805174,Low Risk
100466,44,83700.0,Self-Employed,5.1,Unsecured Personal Loan,32100,60,16.28,687.0,5300,90,0,1,0.3835125448028673,90+ DPD,High Risk,0.2410333984732341,Medium Risk
100467,46,44200.0,Employed,1.5,Unsecured Personal Loan,17500,24,4.52,718.0,10400,20,0,0,0.3959276018099547,Current,Low Risk,0.042382662524573456,Low Risk
100468,33,20000.0,Unemployed,10.9,Unsecured Personal Loan,23800,48,4.74,882.0,6300,0,0,0,1.19,Current,Low Risk,0.01607929580133767,Low Risk
100469,32,45400.0,Employed,11.3,Unsecured Personal Loan,11600,48,5.8,601.0,7900,0,1,1,0.2555066079295154,Current,High Risk,0.06541812346863715,Low Risk
100470,35,66100.0,Employed,1.8,Mortgage,21000,24,8.23,590.0,40200,0,0,0,0.3177004538577912,Current,Medium Risk,0.029159324500383603,Low Risk
100471,18,26800.0,Unemployed,1.3,Mortgage,15800,12,6.09,620.0,8000,0,0,0,0.5895522388059701,Current,Medium Risk,0.04537653575898581,Low Risk
100472,23,,Employed,2.6,Unsecured Personal Loan,7600,48,9.34,683.0,12700,10,0,0,,Current,Low Risk,0.039276233206629874,Low Risk
100473,52,36600.0,Employed,1.4,Unsecured Personal Loan,16200,24,4.56,542.0,14500,30,1,1,0.4426229508196721,30-59 DPD,High Risk,0.19586812681691682,Low Risk
100474,54,24500.0,Self-Employed,5.6,Unsecured Personal Loan,7400,48,3.36,682.0,4900,10,0,0,0.3020408163265306,Current,Low Risk,0.03762344811196414,Low Risk
100475,36,50200.0,Employed,8.7,Unsecured Personal Loan,9100,36,2.11,815.0,5400,120,0,1,0.1812749003984063,90+ DPD,High Risk,0.155625213550778,Low Risk
100476,44,34200.0,Employed,5.6,Unsecured Personal Loan,15000,36,0.83,692.0,4300,0,0,0,0.4385964912280701,Current,Low Risk,0.027147973921181213,Low Risk
100477,41,44800.0,Employed,,Unsecured Personal Loan,16000,48,5.95,657.0,5300,30,0,0,0.3571428571428571,30-59 DPD,Medium Risk,0.06310349236589785,Low Risk
100478,69,23300.0,Contract,2.5,Unsecured Personal Loan,6500,24,6.6,,1300,20,3,0,0.278969957081545,Current,High Risk,0.243313906588095,Medium Risk
100479,49,29200.0,Self-Employed,0.8,Auto Loan,25100,36,5.61,752.0,14500,0,1,0,0.8595890410958904,Current,High Risk,0.04605062407073419,Low Risk
100480,37,52100.0,Self-Employed,6.7,Auto Loan,18800,24,11.23,614.0,41700,10,0,0,0.3608445297504798,Current,Medium Risk,0.045090877591109156,Low Risk
100481,28,30100.0,Self-Employed,2.2,Auto Loan,8800,24,11.18,828.0,11000,0,1,0,0.2923588039867109,Current,High Risk,0.036154492376205806,Low Risk
100482,22,86100.0,Employed,5.6,Unsecured Personal Loan,5300,36,6.5,835.0,3700,20,1,0,0.0615563298490127,Current,High Risk,0.01682091039556946,Low Risk
100483,40,29700.0,Employed,1.6,Mortgage,12200,48,2.12,701.0,6300,0,0,0,0.4107744107744107,Current,Low Risk,0.023789632277332953,Low Risk
100484,30,40600.0,Unemployed,0.4,Mortgage,10200,24,5.8,679.0,7200,0,0,0,0.251231527093596,Current,Low Risk,0.02582383939263565,Low Risk
100485,24,57900.0,Employed,24.5,Unsecured Personal Loan,14300,36,5.7,762.0,4900,10,0,0,0.2469775474956822,Current,Low Risk,0.023266887840156122,Low Risk
100486,32,,Employed,0.8,Unsecured Personal Loan,10700,36,5.53,768.0,18100,0,0,0,,Current,Low Risk,0.018066085347660236,Low Risk
100487,27,15100.0,Employed,22.3,Auto Loan,4000,24,5.41,616.0,17500,0,0,0,0.2649006622516556,Current,Medium Risk,0.05182966303373395,Low Risk
100488,55,16900.0,Employed,18.9,Unsecured Personal Loan,10600,24,5.54,638.0,4400,0,0,0,0.6272189349112426,Current,Medium Risk,0.06814492150258174,Low Risk
100489,47,68300.0,Retired,7.9,Unsecured Personal Loan,11100,60,6.34,574.0,16400,0,1,0,0.1625183016105417,Current,High Risk,0.04183497741938003,Low Risk
100490,38,27600.0,Employed,,Auto Loan,78000,48,5.59,713.0,28800,0,3,0,2.8260869565217392,Current,High Risk,0.2320580292202613,Medium Risk
100491,53,130500.0,Employed,4.3,Auto Loan,8800,36,8.12,733.0,37500,30,0,0,0.0674329501915708,30-59 DPD,Medium Risk,0.008457017389461141,Low Risk
100492,39,,Employed,10.1,Unsecured Personal Loan,36600,36,8.58,572.0,73500,60,0,0,,60-89 DPD,Medium Risk,0.18814138551867798,Low Risk
100493,29,39800.0,Retired,1.7,Auto Loan,4200,12,4.77,644.0,5300,0,1,0,0.1055276381909547,Current,High Risk,0.04925705216767972,Low Risk
100494,53,78500.0,Employed,3.2,Mortgage,29300,36,11.31,572.0,71500,20,1,1,0.3732484076433121,Current,High Risk,0.07299203764715093,Low Risk
100495,43,99000.0,Employed,4.8,Unsecured Personal Loan,11700,36,4.56,608.0,7700,0,1,0,0.1181818181818181,Current,High Risk,0.026441460864944165,Low Risk
100496,28,101800.0,Unemployed,2.6,Auto Loan,22400,36,2.65,724.0,6500,10,0,0,0.2200392927308447,Current,Low Risk,0.008817924925489527,Low Risk
100497,36,66400.0,Unemployed,2.8,Unsecured Personal Loan,14000,24,8.64,621.0,12400,0,0,0,0.2108433734939759,Current,Medium Risk,0.028293081689717454,Low Risk
100498,29,60600.0,Employed,2.0,Unsecured Personal Loan,26500,12,5.05,656.0,6600,0,0,0,0.4372937293729372,Current,Low Risk,0.03521960234022912,Low Risk
100499,24,48800.0,Employed,,Auto Loan,10600,24,8.46,550.0,13100,0,3,0,0.2172131147540983,Current,High Risk,0.18547713865794313,Low Risk
