"customer_id","age","annual_income_gbp","employment_status","employment_length_years","loan_type","loan_amount_gbp","loan_term_months","interest_rate_pct","credit_score","outstanding_balance_gbp","days_past_due","previous_defaults","default_flag","loan_to_income_ratio","dpd_bucket","risk_bucket"
100398,37,66200,"Employed",5.4,"Mortgage",42400,12,7.59,746,8400,60,1,0,0.64048338368580060423,"60-89 DPD","High Risk"
100399,50,26100,"Employed",4.6,"Auto Loan",8400,36,9.59,NULL,5100,0,3,0,0.32183908045977011494,"Current","High Risk"
100400,22,21500,"Employed",0.9,"Auto Loan",4800,12,3.8,776,7600,0,0,0,0.22325581395348837209,"Current","Low Risk"
100401,32,47500,"Contract",1.3,"Unsecured Personal Loan",10100,60,5.45,681,20100,0,0,0,0.21263157894736842105,"Current","Low Risk"
100402,38,65700,"Contract",0.1,"Unsecured Personal Loan",4100,48,8.87,NULL,10700,0,0,0,0.06240487062404870624,"Current","Low Risk"
100403,38,52000,"Self-Employed",9,"Unsecured Personal Loan",21000,24,13.79,NULL,61400,0,0,0,0.40384615384615384615,"Current","Low Risk"
100404,33,59800,"Unemployed",18.4,"Unsecured Personal Loan",3900,36,7.09,735,11300,30,0,0,0.06521739130434782609,"30-59 DPD","Medium Risk"
100405,44,24900,"Employed",0.7,"Unsecured Personal Loan",13600,60,9.27,646,10300,0,0,0,0.54618473895582329317,"Current","Medium Risk"
100406,27,17800,"Contract",1.3,"Unsecured Personal Loan",3800,36,7.18,758,10700,0,0,0,0.21348314606741573034,"Current","Low Risk"
100407,37,76900,"Self-Employed",10.1,"Unsecured Personal Loan",11000,24,13.33,589,6300,0,0,0,0.14304291287386215865,"Current","Medium Risk"
100408,39,30900,"Unemployed",13,"Unsecured Personal Loan",35800,24,2.26,592,9500,0,1,1,1.15857605177993527508,"Current","High Risk"
100409,43,32000,"Contract",2.7,"Unsecured Personal Loan",16600,48,7.78,735,21800,10,0,0,0.51875000000000000000,"Current","Low Risk"
100410,45,70600,"Employed",0.3,"Unsecured Personal Loan",8000,36,2.62,673,10700,20,1,0,0.11331444759206798867,"Current","High Risk"
100411,27,48000,"Contract",0.2,"Auto Loan",13100,36,-0.02,644,5700,60,0,0,0.27291666666666666667,"60-89 DPD","Medium Risk"
100412,23,45600,"Employed",4.3,"Auto Loan",13500,48,8.39,751,5200,0,0,0,0.29605263157894736842,"Current","Low Risk"
100413,51,107200,"Employed",2.5,"Unsecured Personal Loan",17700,48,7.92,631,7200,0,1,0,0.16511194029850746269,"Current","High Risk"
100414,41,26300,"Employed",0.1,"Auto Loan",5900,60,6.65,664,10400,60,0,0,0.22433460076045627376,"60-89 DPD","Medium Risk"
100415,31,57800,"Retired",4.4,"Mortgage",19100,12,7.18,NULL,22800,20,0,0,0.33044982698961937716,"Current","Low Risk"
100416,54,37400,"Contract",0.1,"Unsecured Personal Loan",2600,36,16.79,803,3900,0,0,0,0.06951871657754010695,"Current","Low Risk"
100417,39,41500,"Unemployed",7.7,"Auto Loan",9200,48,6.73,806,7900,10,0,0,0.22168674698795180723,"Current","Low Risk"
100418,50,78000,"Unemployed",1.8,"Mortgage",10000,48,9.03,NULL,10900,60,1,0,0.12820512820512820513,"60-89 DPD","High Risk"
100419,39,NULL,"Self-Employed",0.2,"Mortgage",19500,36,5.55,778,2700,10,0,0,NULL,"Current","Low Risk"
100420,59,47500,"Contract",4.4,"Unsecured Personal Loan",13500,24,8.39,604,5500,0,0,0,0.28421052631578947368,"Current","Medium Risk"
100421,56,62100,"Employed",2.5,"Auto Loan",5700,48,6.79,607,6100,10,0,0,0.09178743961352657005,"Current","Medium Risk"
100422,36,30300,"Employed",18.2,"Unsecured Personal Loan",7400,48,6.27,492,5700,0,0,0,0.24422442244224422442,"Current","Medium Risk"
100423,48,23900,"Employed",3.9,"Auto Loan",15100,12,12.96,814,11300,0,3,0,0.63179916317991631799,"Current","High Risk"
100424,44,21500,"Unemployed",1.6,"Mortgage",12700,36,11.03,611,8800,0,1,1,0.59069767441860465116,"Current","High Risk"
100425,52,NULL,"Unemployed",6.2,"Auto Loan",9400,24,7.91,670,6700,0,0,0,NULL,"Current","Low Risk"
100426,28,101500,"Employed",1.6,"Mortgage",10000,24,0.59,607,13400,0,0,0,0.09852216748768472906,"Current","Medium Risk"
100427,45,20900,"Employed",11.7,"Unsecured Personal Loan",20300,12,6.42,736,33100,0,0,0,0.97129186602870813397,"Current","Low Risk"
100428,49,32500,"Contract",2.3,"Mortgage",9800,36,15.61,650,31200,10,0,0,0.30153846153846153846,"Current","Low Risk"
100429,20,31600,"Employed",4,"Auto Loan",12700,36,6.81,576,2600,20,1,0,0.40189873417721518987,"Current","High Risk"
100430,26,42300,"Unemployed",0.3,"Unsecured Personal Loan",49100,36,10.81,715,14800,120,0,0,1.16075650118203309693,"90+ DPD","High Risk"
100431,18,54600,"Retired",2.8,"Auto Loan",5700,36,11.83,565,8700,0,0,0,0.10439560439560439560,"Current","Medium Risk"
100432,35,55800,"Employed",8.9,"Unsecured Personal Loan",4400,48,8.16,613,11000,0,1,0,0.07885304659498207885,"Current","High Risk"
100433,45,27100,"Employed",8.2,"Unsecured Personal Loan",21400,24,4.97,511,7500,60,0,1,0.78966789667896678967,"60-89 DPD","Medium Risk"
100434,53,33400,"Unemployed",1.3,"Mortgage",8900,12,0.19,566,10700,0,0,0,0.26646706586826347305,"Current","Medium Risk"
100435,39,41800,"Contract",NULL,"Unsecured Personal Loan",11000,48,9.55,694,11000,10,0,0,0.26315789473684210526,"Current","Low Risk"
100436,54,32100,"Employed",8.5,"Auto Loan",8400,24,5.06,523,6600,20,2,0,0.26168224299065420561,"Current","High Risk"
100437,24,81100,"Retired",13.3,"Unsecured Personal Loan",11400,60,8.03,562,5300,0,1,1,0.14056720098643649815,"Current","High Risk"
100438,21,46400,"Employed",0.5,"Unsecured Personal Loan",34900,48,3.75,680,7200,30,0,0,0.75215517241379310345,"30-59 DPD","Medium Risk"
100439,37,52400,"Employed",3,"Mortgage",21600,36,6.7,NULL,11700,20,0,0,0.41221374045801526718,"Current","Low Risk"
100440,42,50600,"Unemployed",2.1,"Unsecured Personal Loan",22400,60,7.6,839,15100,0,2,0,0.44268774703557312253,"Current","High Risk"
100441,38,65300,"Contract",10.2,"Auto Loan",5700,12,8.31,827,18000,0,0,0,0.08728943338437978560,"Current","Low Risk"
100442,18,39800,"Employed",0.4,"Auto Loan",6700,24,4.16,611,7000,0,0,0,0.16834170854271356784,"Current","Medium Risk"
100443,37,19000,"Contract",1.2,"Auto Loan",2400,36,11.09,725,12100,0,3,0,0.12631578947368421053,"Current","High Risk"
100444,25,44300,"Self-Employed",7,"Mortgage",8200,24,5.71,740,19400,0,1,0,0.18510158013544018059,"Current","High Risk"
100445,45,26200,"Employed",0.3,"Auto Loan",23700,60,2.48,632,22400,0,0,0,0.90458015267175572519,"Current","Medium Risk"
100446,42,27900,"Employed",3.4,"Unsecured Personal Loan",18200,12,7.17,560,9500,0,0,0,0.65232974910394265233,"Current","Medium Risk"
100447,29,48700,"Contract",2.9,"Mortgage",11700,36,7.6,679,8500,60,0,0,0.24024640657084188912,"60-89 DPD","Medium Risk"
100448,33,67400,"Employed",2,"Unsecured Personal Loan",13200,36,7.98,666,11300,0,0,0,0.19584569732937685460,"Current","Low Risk"
100449,27,36700,"Employed",2.5,"Auto Loan",8800,36,11.59,645,4400,0,2,1,0.23978201634877384196,"Current","High Risk"
100450,37,NULL,"Employed",3.8,"Mortgage",15100,24,6.79,715,8600,0,0,0,NULL,"Current","Low Risk"
100451,48,85100,"Contract",0.9,"Auto Loan",21200,24,7.14,620,16700,0,1,0,0.24911868390129259694,"Current","High Risk"
100452,28,41000,"Self-Employed",4.2,"Mortgage",5100,48,4.19,588,15500,0,0,0,0.12439024390243902439,"Current","Medium Risk"
100453,43,133400,"Unemployed",8.2,"Auto Loan",16000,24,9.96,689,8200,0,0,0,0.11994002998500749625,"Current","Low Risk"
100454,33,48200,"Employed",7.1,"Mortgage",23400,48,8.05,711,11500,0,0,0,0.48547717842323651452,"Current","Low Risk"
100455,30,15100,"Self-Employed",0.8,"Mortgage",10400,36,6.24,586,5600,20,1,0,0.68874172185430463576,"Current","High Risk"
100456,37,52900,"Self-Employed",0.8,"Unsecured Personal Loan",20300,48,1.79,754,16200,120,0,0,0.38374291115311909263,"90+ DPD","High Risk"
100457,28,43900,"Contract",1.6,"Unsecured Personal Loan",72300,48,11.83,538,9400,0,0,0,1.6469248291571754,"Current","Medium Risk"
100458,32,69200,"Contract",2.2,"Unsecured Personal Loan",12500,24,3.82,634,8200,0,0,0,0.18063583815028901734,"Current","Medium Risk"
100459,26,50800,"Employed",2.6,"Auto Loan",16900,36,5.73,659,7700,0,0,0,0.33267716535433070866,"Current","Low Risk"
100460,58,33900,"Self-Employed",5.7,"Unsecured Personal Loan",8600,48,8.58,629,9500,10,0,0,0.25368731563421828909,"Current","Medium Risk"
100461,38,19700,"Employed",0.3,"Unsecured Personal Loan",14900,36,3.91,635,7200,0,0,0,0.75634517766497461929,"Current","Medium Risk"
100462,31,32700,"Employed",0.2,"Unsecured Personal Loan",17600,60,3.02,NULL,15700,60,0,0,0.53822629969418960245,"60-89 DPD","Medium Risk"
100463,40,23700,"Employed",2.5,"Mortgage",15000,36,1.13,612,7500,0,0,0,0.63291139240506329114,"Current","Medium Risk"
100464,37,27200,"Employed",6,"Auto Loan",7200,12,9.66,875,30200,0,0,0,0.26470588235294117647,"Current","Low Risk"
100465,36,48700,"Employed",1.1,"Unsecured Personal Loan",15100,24,5.86,715,27600,0,0,0,0.31006160164271047228,"Current","Low Risk"
100466,44,83700,"Self-Employed",5.1,"Unsecured Personal Loan",32100,60,16.28,687,5300,90,0,1,0.38351254480286738351,"90+ DPD","High Risk"
100467,46,44200,"Employed",1.5,"Unsecured Personal Loan",17500,24,4.52,718,10400,20,0,0,0.39592760180995475113,"Current","Low Risk"
100468,33,20000,"Unemployed",10.9,"Unsecured Personal Loan",23800,48,4.74,882,6300,0,0,0,1.19000000000000000000,"Current","Low Risk"
100469,32,45400,"Employed",11.3,"Unsecured Personal Loan",11600,48,5.8,601,7900,0,1,1,0.25550660792951541850,"Current","High Risk"
100470,35,66100,"Employed",1.8,"Mortgage",21000,24,8.23,590,40200,0,0,0,0.31770045385779122542,"Current","Medium Risk"
100471,18,26800,"Unemployed",1.3,"Mortgage",15800,12,6.09,620,8000,0,0,0,0.58955223880597014925,"Current","Medium Risk"
100472,23,NULL,"Employed",2.6,"Unsecured Personal Loan",7600,48,9.34,683,12700,10,0,0,NULL,"Current","Low Risk"
100473,52,36600,"Employed",1.4,"Unsecured Personal Loan",16200,24,4.56,542,14500,30,1,1,0.44262295081967213115,"30-59 DPD","High Risk"
100474,54,24500,"Self-Employed",5.6,"Unsecured Personal Loan",7400,48,3.36,682,4900,10,0,0,0.30204081632653061224,"Current","Low Risk"
100475,36,50200,"Employed",8.7,"Unsecured Personal Loan",9100,36,2.11,815,5400,120,0,1,0.18127490039840637450,"90+ DPD","High Risk"
100476,44,34200,"Employed",5.6,"Unsecured Personal Loan",15000,36,0.83,692,4300,0,0,0,0.43859649122807017544,"Current","Low Risk"
100477,41,44800,"Employed",NULL,"Unsecured Personal Loan",16000,48,5.95,657,5300,30,0,0,0.35714285714285714286,"30-59 DPD","Medium Risk"
100478,69,23300,"Contract",2.5,"Unsecured Personal Loan",6500,24,6.6,NULL,1300,20,3,0,0.27896995708154506438,"Current","High Risk"
100479,49,29200,"Self-Employed",0.8,"Auto Loan",25100,36,5.61,752,14500,0,1,0,0.85958904109589041096,"Current","High Risk"
100480,37,52100,"Self-Employed",6.7,"Auto Loan",18800,24,11.23,614,41700,10,0,0,0.36084452975047984645,"Current","Medium Risk"
100481,28,30100,"Self-Employed",2.2,"Auto Loan",8800,24,11.18,828,11000,0,1,0,0.29235880398671096346,"Current","High Risk"
100482,22,86100,"Employed",5.6,"Unsecured Personal Loan",5300,36,6.5,835,3700,20,1,0,0.06155632984901277584,"Current","High Risk"
100483,40,29700,"Employed",1.6,"Mortgage",12200,48,2.12,701,6300,0,0,0,0.41077441077441077441,"Current","Low Risk"
100484,30,40600,"Unemployed",0.4,"Mortgage",10200,24,5.8,679,7200,0,0,0,0.25123152709359605911,"Current","Low Risk"
100485,24,57900,"Employed",24.5,"Unsecured Personal Loan",14300,36,5.7,762,4900,10,0,0,0.24697754749568221071,"Current","Low Risk"
100486,32,NULL,"Employed",0.8,"Unsecured Personal Loan",10700,36,5.53,768,18100,0,0,0,NULL,"Current","Low Risk"
100487,27,15100,"Employed",22.3,"Auto Loan",4000,24,5.41,616,17500,0,0,0,0.26490066225165562914,"Current","Medium Risk"
100488,55,16900,"Employed",18.9,"Unsecured Personal Loan",10600,24,5.54,638,4400,0,0,0,0.62721893491124260355,"Current","Medium Risk"
100489,47,68300,"Retired",7.9,"Unsecured Personal Loan",11100,60,6.34,574,16400,0,1,0,0.16251830161054172767,"Current","High Risk"
100490,38,27600,"Employed",NULL,"Auto Loan",78000,48,5.59,713,28800,0,3,0,2.8260869565217391,"Current","High Risk"
100491,53,130500,"Employed",4.3,"Auto Loan",8800,36,8.12,733,37500,30,0,0,0.06743295019157088123,"30-59 DPD","Medium Risk"
100492,39,NULL,"Employed",10.1,"Unsecured Personal Loan",36600,36,8.58,572,73500,60,0,0,NULL,"60-89 DPD","Medium Risk"
100493,29,39800,"Retired",1.7,"Auto Loan",4200,12,4.77,644,5300,0,1,0,0.10552763819095477387,"Current","High Risk"
100494,53,78500,"Employed",3.2,"Mortgage",29300,36,11.31,572,71500,20,1,1,0.37324840764331210191,"Current","High Risk"
100495,43,99000,"Employed",4.8,"Unsecured Personal Loan",11700,36,4.56,608,7700,0,1,0,0.11818181818181818182,"Current","High Risk"
100496,28,101800,"Unemployed",2.6,"Auto Loan",22400,36,2.65,724,6500,10,0,0,0.22003929273084479371,"Current","Low Risk"
100497,36,66400,"Unemployed",2.8,"Unsecured Personal Loan",14000,24,8.64,621,12400,0,0,0,0.21084337349397590361,"Current","Medium Risk"
100498,29,60600,"Employed",2,"Unsecured Personal Loan",26500,12,5.05,656,6600,0,0,0,0.43729372937293729373,"Current","Low Risk"
100499,24,48800,"Employed",NULL,"Auto Loan",10600,24,8.46,550,13100,0,3,0,0.21721311475409836066,"Current","High Risk"
100500,47,53600,"Employed",9.5,"Unsecured Personal Loan",6900,60,0.29,695,3900,0,0,0,0.12873134328358208955,"Current","Low Risk"
100501,57,NULL,"Employed",1.1,"Unsecured Personal Loan",31300,36,11.68,676,8400,10,2,0,NULL,"Current","High Risk"
100502,24,24100,"Employed",13.6,"Unsecured Personal Loan",12500,36,9.52,622,24300,30,0,0,0.51867219917012448133,"30-59 DPD","Medium Risk"
100503,44,36300,"Employed",NULL,"Auto Loan",15300,12,3,665,9500,0,3,0,0.42148760330578512397,"Current","High Risk"
100504,31,33400,"Employed",8.7,"Auto Loan",28000,12,3.06,694,10900,0,0,0,0.83832335329341317365,"Current","Low Risk"
100505,33,29000,"Employed",4.1,"Unsecured Personal Loan",7200,48,12.52,615,13800,30,0,0,0.24827586206896551724,"30-59 DPD","Medium Risk"
100506,32,51400,"Self-Employed",7.6,"Auto Loan",19100,36,5.29,562,22500,20,0,0,0.37159533073929961089,"Current","Medium Risk"
100507,29,58600,"Retired",0.1,"Unsecured Personal Loan",9400,36,5,824,3100,0,0,0,0.16040955631399317406,"Current","Low Risk"
100508,38,38000,"Self-Employed",NULL,"Auto Loan",12300,24,0.7,629,14900,0,0,0,0.32368421052631578947,"Current","Medium Risk"
100509,30,76000,"Employed",0.2,"Unsecured Personal Loan",14000,48,6.45,672,8200,10,0,0,0.18421052631578947368,"Current","Low Risk"
100510,41,20500,"Employed",11,"Auto Loan",5400,24,6.82,761,11100,0,0,0,0.26341463414634146341,"Current","Low Risk"
100511,37,33000,"Retired",24.1,"Mortgage",8400,24,9.65,962,20800,0,0,0,0.25454545454545454545,"Current","Low Risk"
100512,36,25400,"Employed",1.7,"Mortgage",30100,36,3.3,580,4300,0,1,0,1.1850393700787402,"Current","High Risk"
100513,29,14300,"Employed",1.2,"Unsecured Personal Loan",22700,24,2.94,716,4900,30,0,0,1.5874125874125874,"30-59 DPD","Medium Risk"
100514,32,34800,"Self-Employed",7.2,"Mortgage",12900,24,8.85,623,2600,10,0,0,0.37068965517241379310,"Current","Medium Risk"
100515,46,34200,"Self-Employed",1.5,"Unsecured Personal Loan",15500,36,10.52,637,6700,120,1,0,0.45321637426900584795,"90+ DPD","High Risk"
100516,43,77400,"Self-Employed",10,"Mortgage",11200,36,2.79,622,25100,20,0,0,0.14470284237726098191,"Current","Medium Risk"
100517,28,49800,"Employed",0.5,"Unsecured Personal Loan",30200,48,10.74,590,9100,60,2,1,0.60642570281124497992,"60-89 DPD","High Risk"
100518,39,21800,"Employed",0.7,"Unsecured Personal Loan",11800,36,7.61,677,3900,0,0,0,0.54128440366972477064,"Current","Low Risk"
100519,46,91800,"Retired",19.4,"Unsecured Personal Loan",15400,12,10.78,562,7000,20,0,0,0.16775599128540305011,"Current","Medium Risk"
100520,21,66900,"Employed",5.6,"Unsecured Personal Loan",26600,24,7.29,756,3500,0,0,0,0.39760837070254110613,"Current","Low Risk"
100521,43,48600,"Self-Employed",9.4,"Auto Loan",8400,60,-0.07,684,4500,10,0,0,0.17283950617283950617,"Current","Low Risk"
100522,31,NULL,"Unemployed",2,"Mortgage",34000,36,7.04,714,13000,0,0,0,NULL,"Current","Low Risk"
100523,44,22500,"Self-Employed",5.6,"Auto Loan",5300,48,10.68,643,4400,0,0,0,0.23555555555555555556,"Current","Medium Risk"
100524,30,30100,"Employed",4.5,"Auto Loan",35500,12,4.82,651,21600,30,0,0,1.17940199335548172757,"30-59 DPD","Medium Risk"
100525,20,NULL,"Employed",NULL,"Auto Loan",10700,36,6.34,703,9400,30,0,0,NULL,"30-59 DPD","Medium Risk"
100526,22,93200,"Self-Employed",5.7,"Unsecured Personal Loan",11500,12,6.97,587,10500,0,0,0,0.12339055793991416309,"Current","Medium Risk"
100527,38,78600,"Contract",4.3,"Unsecured Personal Loan",4300,36,-1.2,651,8100,0,0,0,0.05470737913486005089,"Current","Low Risk"
100528,41,28400,"Contract",2.8,"Unsecured Personal Loan",10200,60,12.51,611,17000,0,0,0,0.35915492957746478873,"Current","Medium Risk"
100529,29,20700,"Employed",1.6,"Unsecured Personal Loan",7200,60,4.8,609,17100,0,0,0,0.34782608695652173913,"Current","Medium Risk"
100530,44,39000,"Employed",7.3,"Unsecured Personal Loan",9300,36,9.02,NULL,12500,30,0,0,0.23846153846153846154,"30-59 DPD","Medium Risk"
100531,21,15000,"Contract",1.3,"Unsecured Personal Loan",12300,36,7.24,787,14700,0,0,0,0.82000000000000000000,"Current","Low Risk"
100532,37,42700,"Unemployed",5.9,"Unsecured Personal Loan",23700,60,11.27,625,8500,60,0,1,0.55503512880562060890,"60-89 DPD","Medium Risk"
100533,26,33700,"Contract",NULL,"Unsecured Personal Loan",15100,36,8.72,773,14500,0,0,0,0.44807121661721068249,"Current","Low Risk"
100534,31,28800,"Employed",4.9,"Mortgage",16100,12,6.8,766,7800,10,0,0,0.55902777777777777778,"Current","Low Risk"
100535,38,16400,"Self-Employed",6.9,"Unsecured Personal Loan",6900,36,4.82,577,9900,10,0,0,0.42073170731707317073,"Current","Medium Risk"
100536,29,46900,"Unemployed",1.2,"Auto Loan",7900,24,9.89,593,8200,0,0,0,0.16844349680170575693,"Current","Medium Risk"
100537,34,27800,"Self-Employed",0.3,"Auto Loan",39300,36,1.88,885,7200,0,0,0,1.4136690647482014,"Current","Low Risk"
100538,48,20200,"Employed",0.7,"Auto Loan",8600,36,9.44,820,6100,30,0,0,0.42574257425742574257,"30-59 DPD","Medium Risk"
100539,32,8600,"Employed",4.7,"Unsecured Personal Loan",36100,36,4.2,677,13700,20,0,0,4.1976744186046512,"Current","Low Risk"
100540,46,35800,"Self-Employed",9.5,"Unsecured Personal Loan",11500,24,11.26,NULL,24800,0,0,0,0.32122905027932960894,"Current","Low Risk"
100541,27,88100,"Employed",0.2,"Unsecured Personal Loan",13400,24,7.98,630,22500,0,0,0,0.15209988649262202043,"Current","Medium Risk"
100542,43,83300,"Employed",6.6,"Unsecured Personal Loan",25400,36,9.43,715,4100,0,1,0,0.30492196878751500600,"Current","High Risk"
100543,52,28900,"Retired",NULL,"Unsecured Personal Loan",28700,48,7.75,623,24400,0,1,1,0.99307958477508650519,"Current","High Risk"
100544,18,26900,"Employed",3.3,"Auto Loan",12500,36,2.24,517,7900,0,0,0,0.46468401486988847584,"Current","Medium Risk"
100545,30,45900,"Contract",NULL,"Auto Loan",10600,24,4.92,574,15100,0,0,0,0.23093681917211328976,"Current","Medium Risk"
100546,44,22000,"Employed",2,"Auto Loan",12900,60,9.52,682,5200,30,0,0,0.58636363636363636364,"30-59 DPD","Medium Risk"
100547,36,42200,"Self-Employed",3.1,"Unsecured Personal Loan",16400,60,8,590,10900,10,1,0,0.38862559241706161137,"Current","High Risk"
100548,42,53300,"Retired",0.1,"Unsecured Personal Loan",22800,24,11.04,675,12300,60,0,0,0.42776735459662288931,"60-89 DPD","Medium Risk"
100549,32,67100,"Employed",0.4,"Mortgage",13400,12,8.71,594,3500,10,3,1,0.19970193740685543964,"Current","High Risk"
100550,39,34500,"Employed",NULL,"Unsecured Personal Loan",19400,48,4.6,617,15200,60,0,1,0.56231884057971014493,"60-89 DPD","Medium Risk"
100551,36,32800,"Employed",0.1,"Auto Loan",35700,48,5.11,748,25400,0,0,0,1.08841463414634146341,"Current","Low Risk"
100552,50,23400,"Employed",5,"Auto Loan",16800,60,7.81,700,8800,0,0,0,0.71794871794871794872,"Current","Low Risk"
100553,41,24000,"Unemployed",2.8,"Unsecured Personal Loan",16100,48,0.56,679,25600,90,0,0,0.67083333333333333333,"90+ DPD","High Risk"
100554,41,32400,"Contract",4,"Unsecured Personal Loan",5400,36,12.52,750,8700,0,0,0,0.16666666666666666667,"Current","Low Risk"
100555,34,43600,"Employed",1,"Unsecured Personal Loan",2800,36,8.83,718,17900,0,0,0,0.06422018348623853211,"Current","Low Risk"
100556,33,57300,"Employed",1.8,"Unsecured Personal Loan",16900,12,11.18,796,2100,10,0,0,0.29493891797556719023,"Current","Low Risk"
100557,34,24300,"Employed",5.5,"Unsecured Personal Loan",12600,24,2.76,643,53800,60,1,0,0.51851851851851851852,"60-89 DPD","High Risk"
100558,42,76600,"Unemployed",16.8,"Unsecured Personal Loan",9800,36,11.23,646,28200,20,0,0,0.12793733681462140992,"Current","Medium Risk"
100559,34,31700,"Employed",0.3,"Unsecured Personal Loan",15500,36,14.19,576,8100,0,0,0,0.48895899053627760252,"Current","Medium Risk"
100560,41,35900,"Self-Employed",11.1,"Auto Loan",12900,36,3.54,646,2500,10,0,0,0.35933147632311977716,"Current","Medium Risk"
100561,59,25000,"Self-Employed",4.3,"Mortgage",26300,48,9.81,757,12100,120,0,0,1.05200000000000000000,"90+ DPD","High Risk"
100562,47,10800,"Self-Employed",4.1,"Unsecured Personal Loan",14100,24,7.5,784,3600,0,0,0,1.30555555555555555556,"Current","Low Risk"
100563,35,56500,"Employed",3.5,"Mortgage",8500,36,2.87,757,13500,10,0,0,0.15044247787610619469,"Current","Low Risk"
100564,50,52500,"Unemployed",0.4,"Mortgage",24200,12,8.98,536,13200,0,0,0,0.46095238095238095238,"Current","Medium Risk"
100565,34,31600,"Employed",0.5,"Mortgage",11700,36,10,767,5100,0,0,0,0.37025316455696202532,"Current","Low Risk"
100566,18,37600,"Employed",4.6,"Mortgage",18300,48,5.7,533,21700,0,0,0,0.48670212765957446809,"Current","Medium Risk"
100567,28,NULL,"Contract",2.1,"Unsecured Personal Loan",10000,36,11,752,17400,0,0,0,NULL,"Current","Low Risk"
100568,19,16600,"Unemployed",12.5,"Unsecured Personal Loan",9000,60,2.5,651,19600,0,2,0,0.54216867469879518072,"Current","High Risk"
100569,34,27900,"Employed",2.6,"Auto Loan",14100,24,3.02,736,10000,0,0,0,0.50537634408602150538,"Current","Low Risk"
100570,38,54000,"Employed",0.8,"Auto Loan",13500,36,7.91,573,3700,0,0,0,0.25000000000000000000,"Current","Medium Risk"
100571,55,19400,"Employed",6.3,"Mortgage",17800,24,7.58,774,19600,0,0,0,0.91752577319587628866,"Current","Low Risk"
100572,41,42100,"Employed",1.7,"Mortgage",11400,36,5.35,563,8200,30,1,0,0.27078384798099762470,"30-59 DPD","High Risk"
100573,36,18400,"Employed",3.7,"Auto Loan",4400,48,9.93,627,3700,0,0,0,0.23913043478260869565,"Current","Medium Risk"
100574,46,45900,"Employed",6,"Unsecured Personal Loan",10300,36,9.09,600,25500,0,0,0,0.22440087145969498911,"Current","Medium Risk"
100575,18,35700,"Employed",11.5,"Unsecured Personal Loan",21500,48,10.07,540,43000,60,0,0,0.60224089635854341737,"60-89 DPD","Medium Risk"
100576,40,16200,"Unemployed",7.9,"Unsecured Personal Loan",11200,24,7.13,688,9600,0,0,0,0.69135802469135802469,"Current","Low Risk"
100577,46,65000,"Self-Employed",5.6,"Auto Loan",11500,48,9.31,824,44900,0,1,0,0.17692307692307692308,"Current","High Risk"
100578,23,25200,"Self-Employed",5.7,"Auto Loan",24100,12,6.16,893,10600,0,0,0,0.95634920634920634921,"Current","Low Risk"
100579,49,24200,"Employed",14.6,"Mortgage",8700,48,13.66,688,7600,20,1,0,0.35950413223140495868,"Current","High Risk"
100580,41,40100,"Retired",1.8,"Auto Loan",5300,24,5.06,769,6400,60,0,0,0.13216957605985037406,"60-89 DPD","Medium Risk"
100581,34,64500,"Contract",0,"Mortgage",12100,24,13.82,699,31100,60,0,0,0.18759689922480620155,"60-89 DPD","Medium Risk"
100582,44,21900,"Contract",NULL,"Auto Loan",10000,36,7.6,720,5700,20,1,0,0.45662100456621004566,"Current","High Risk"
100583,61,37500,"Contract",1.2,"Mortgage",7500,60,3.37,653,16600,0,0,0,0.20000000000000000000,"Current","Low Risk"
100584,40,45000,"Contract",5.4,"Unsecured Personal Loan",12000,12,11.6,696,6700,0,0,0,0.26666666666666666667,"Current","Low Risk"
100585,40,51400,"Employed",5,"Mortgage",17900,24,7.88,723,7200,0,0,0,0.34824902723735408560,"Current","Low Risk"
100586,33,39700,"Employed",4.5,"Auto Loan",13300,48,10.05,634,20400,0,0,0,0.33501259445843828715,"Current","Medium Risk"
100587,30,30200,"Self-Employed",0.1,"Unsecured Personal Loan",16100,24,11.17,674,7600,10,0,1,0.53311258278145695364,"Current","Low Risk"
100588,46,24000,"Unemployed",6.5,"Unsecured Personal Loan",39700,24,8.51,NULL,7500,10,3,0,1.6541666666666667,"Current","High Risk"
100589,29,37900,"Unemployed",2,"Mortgage",10900,36,5.72,746,21900,0,3,0,0.28759894459102902375,"Current","High Risk"
100590,39,21200,"Employed",5.5,"Unsecured Personal Loan",15800,24,10.43,595,30300,30,0,0,0.74528301886792452830,"30-59 DPD","Medium Risk"
100591,33,8400,"Employed",4.1,"Unsecured Personal Loan",9800,60,7.5,676,15500,0,0,0,1.1666666666666667,"Current","Low Risk"
100592,43,45200,"Employed",2.1,"Unsecured Personal Loan",8000,48,9.56,833,6300,0,0,0,0.17699115044247787611,"Current","Low Risk"
100593,41,57100,"Contract",0.7,"Auto Loan",9400,36,1.04,773,6900,10,0,0,0.16462346760070052539,"Current","Low Risk"
100594,48,11100,"Self-Employed",0.5,"Mortgage",10000,60,8.84,788,10500,0,0,0,0.90090090090090090090,"Current","Low Risk"
100595,33,21900,"Employed",8.9,"Unsecured Personal Loan",16600,36,5.58,682,12400,0,0,0,0.75799086757990867580,"Current","Low Risk"
100596,35,49500,"Employed",12.5,"Unsecured Personal Loan",54700,12,12.46,706,5000,0,0,0,1.1050505050505051,"Current","Low Risk"
